,r_p_diff,score,sd1,sd2,sd1/sd2,beats_per_sec,label,dom_freq
1993,0,0.823529412,30.92559142,64.08627233,0.48256187,1.166666667,N,1.2
1994,9,0.342857143,385.6600069,384.0401687,1.004217887,1.2,A,0.933333333
1995,0,0.483870968,40.85090325,116.9015889,0.349446946,1.066666667,N,1.033333333
1996,1,0.416666667,29.29472742,51.27568183,0.571318145,0.833333333,N,0.9
1997,0,0.972972973,19.24801577,32.18941231,0.597961081,1.266666667,N,6.6
1998,12,0.69047619,114.257063,93.74791072,1.218769167,1.577017115,A,1.613691932
1999,2,0.741935484,24.4928813,65.93693208,0.371459219,1.066666667,N,1.1
2000,0,0.245901639,231.7956076,290.1330048,0.79892878,1.189410411,N,0.997570022
2001,0,0.970588235,11.45117796,30.05012308,0.381069253,1.166666667,N,3.666666667
2002,0,0.692307692,87.77601967,103.5071716,0.848018725,1.280487805,A,1.37195122
2003,3,0.566666667,18.84496693,80.76117602,0.233341908,1.033333333,N,1.033333333
2004,0,0.653846154,280.0372039,266.0877048,1.05242444,1.100543478,N,0.611413043
2005,15,0.796875,103.0699103,134.7955536,0.764638799,2.166666667,A,0.8
2006,0,0.5,19.15845854,134.044809,0.142925778,1.366666667,N,1.633333333
2007,8,1,3.433728107,6.033970118,0.569066144,1.366666667,N,1.433333333
2008,1,0.388888889,13.5705541,87.21369373,0.155601185,1.07102593,N,0.563697858
2009,0,1,13.80142212,16.03897751,0.860492641,1.266666667,N,1.3
2010,0,1,10.01384084,31.82893256,0.31461441,1.333333333,N,2.733333333
2011,4,0.235294118,270.6775953,249.3361454,1.085593085,1.166666667,A,0.9
2012,5,1,9.226650369,16.59101408,0.556123352,1.3,N,2.7
2013,1,0.147058824,179.4465127,210.5399213,0.852315853,1.166666667,N,0.766666667
2014,3,0.902439024,19.61823132,68.04818554,0.28829911,1.4,N,1.533333333
2015,17,0.696969697,96.02400807,98.39831036,0.975870497,1.92639448,A,0.977573318
2016,4,0.125,97.79634545,101.5515013,0.963022153,0.833333333,N,0.833333333
2017,4,0.972222222,21.81513756,37.01810552,0.589309941,1.233333333,N,1.266666667
2018,23,1,27.91520842,9.693255928,2.879858804,2.1,A,4.3
2019,0,1,10.51593326,7.545794796,1.39361506,1.133333333,N,3.6
2020,0,0.894736842,81.85471758,104.6236118,0.782373273,1.3,N,1.333333333
2021,0,1,4.695611838,29.95473237,0.156756928,1.306620209,N,4.143852663
2022,0,0.972972973,19.49992086,53.47204185,0.364675075,1.266666667,N,0.6
2023,0,0.777777778,459.0445441,492.7930634,0.93151584,0.933333333,N,0.833333333
2024,0,1,7.699409232,13.12906594,0.586439985,1.3,N,8.166666667
2025,0,0.36,14.53729506,81.91566114,0.177466614,0.866666667,N,0.866666667
2026,56,0.479591837,142.858603,190.1738394,0.751200078,1.65,A,4.066666667
2027,2,0.62962963,148.7605211,165.669527,0.897935328,0.933333333,N,0.933333333
2028,1,0.933333333,31.35214183,33.47058544,0.936707303,1.033333333,N,3.233333333
2029,5,1,12.24761438,12.24893967,0.999891804,1.165803109,N,3.616978876
2030,1,0.764705882,180.3809638,253.9571926,0.710280981,1.166666667,N,1.233333333
2031,5,0,145.726613,218.5373683,0.666826979,1,N,0.966666667
2032,1,1,9.65925415,21.68718158,0.445390016,1.209677419,N,3.806058222
2033,1,0.904761905,8.481188334,13.71282854,0.618485698,1.020408163,N,1.066790353
2034,0,0,81.50556103,256.6088777,0.317625648,1.2,N,1.1
2035,1,0.678571429,64.85184128,77.48445572,0.836965823,0.966666667,N,0.933333333
2036,9,0.418918919,227.5993307,208.5062309,1.091570884,1.25,N,0.7
2037,1,1,8.293698261,32.46695075,0.255450483,1,N,1.033333333
2038,0,0.844827586,131.2953018,122.5021418,1.071779643,0.983333333,N,1.066666667
2039,2,1,4.724009057,13.43413502,0.35164222,1.528117359,N,4.737163814
2040,5,1,6.115420998,19.15492704,0.319260991,1.433333333,N,0.733333333
2041,0,0.647058824,82.20435117,82.32688844,0.998511577,1.166666667,N,1.1
2042,1,0.03030303,151.8028235,214.5665447,0.707485986,1.133333333,N,0.8
2043,5,0,317.7092702,397.3622951,0.799545589,0.949367089,N,0.85443038
2044,22,0.578947368,132.1840348,139.5699176,0.947081126,1.933333333,A,0.933333333
2045,5,0.904761905,62.83201192,34.3047044,1.831585872,1.433333333,N,1.166666667
2046,1,0.743589744,96.46253561,106.1754509,0.908520141,1.333333333,A,3.233333333
2047,1,1,4.199058966,6.416571504,0.654408505,1.1,N,2.333333333
2048,0,1,20.53343706,35.07631394,0.58539324,1.333333333,N,4.1
2049,0,0.976744186,11.87363656,37.87124126,0.313526469,1.001061732,N,1.023813135
2050,6,0.588235294,38.46783469,102.4779787,0.375376595,1.077414206,N,1.077414206
2051,1,0.515151515,107.4624197,129.7178888,0.828431766,1.133333333,N,1.133333333
2052,1,0.583333333,25.38342807,36.61134625,0.693321352,0.833333333,N,0.866666667
2053,0,1,8.213146919,22.92707556,0.358229156,1.233333333,N,1.266666667
2054,0,0.967213115,81.14341062,72.34647431,1.121594541,1.033333333,N,1.066666667
2055,1,0.256410256,234.2537331,260.1294529,0.900527528,1.333333333,A,1.4
2056,2,0.971428571,15.00560577,28.70364893,0.522776941,1.2,N,1.266666667
2057,8,1,8.279828232,62.95545162,0.131518844,1.4,N,1.366666667
2058,0,0.965517241,11.47158325,31.40906231,0.365231637,1,N,1.033333333
2059,0,1,6.537091403,14.65350148,0.446111219,1.137800253,N,3.508217446
2060,0,1,8.677885934,31.76219974,0.273214261,1.433333333,N,4.433333333
2061,1,0.941176471,75.5765514,127.190249,0.594200829,1.166666667,N,1.2
2062,0,1,9.028417002,19.87764632,0.454199499,1.1,N,1.133333333
2063,0,0.852459016,37.07922366,66.94869742,0.553845334,1.033333333,N,1
2064,0,0.833333333,138.4583563,131.8322343,1.050261774,1.316666667,N,1.35
2065,0,0.84375,13.03117565,57.47802166,0.2267158,1.1,N,3.566666667
2066,0,1,8.180503342,16.29657115,0.501976966,1.233333333,N,2.533333333
2067,2,0,220.478792,292.1209148,0.75475182,0.966666667,N,0.9
2068,1,0.592592593,36.05004192,92.65302214,0.38908652,0.933333333,N,1
2069,0,0.741935484,37.26084232,74.33391463,0.501263017,1.066666667,N,1.1
2070,0,0.902439024,95.17119079,55.10482435,1.727093624,1.4,N,2.866666667
2071,2,1,10.0208935,17.89565448,0.559962393,1.15,N,3.516666667
2072,5,0.771428571,36.10246695,96.7992419,0.37296229,1.2,N,1.333333333
2073,4,0.727272727,106.7240584,100.6212898,1.060650869,1.5,A,4.5
2074,1,1,14.79685934,36.09793501,0.409908748,1.225490196,N,1.260504202
2075,1,1,12.86952666,18.54702304,0.693886379,1.508379888,N,4.567039106
2076,1,0.541666667,105.170469,143.5015352,0.732887414,1.197318008,N,0.718390805
2077,5,0.904761905,106.903643,130.0973994,0.821720061,1.464063886,N,0.931677019
2078,4,0.35483871,109.7845533,153.301305,0.716135804,1.066666667,N,0.966666667
2079,0,0.828571429,19.10633149,74.73752611,0.255645758,1.2,N,3.966666667
2080,2,0.638888889,182.2633464,168.3578685,1.082594761,1.233333333,A,4.433333333
2081,1,0.727272727,60.39223644,83.70217851,0.721513317,1.133333333,N,0.966666667
2082,4,0.4375,3.931512447,10.50102876,0.374393075,1.045510455,N,3.44403444
2083,54,0.936507937,51.70691762,37.8861206,1.364798422,2.133333333,A,4.466666667
2084,0,0.939393939,22.42270675,42.02347228,0.533575774,1.133333333,N,1.166666667
2085,5,0.777777778,159.4840604,68.76249835,2.319346508,1.233333333,A,0.966666667
2086,1,0.724137931,126.7340047,76.5138228,1.656354369,1,N,1.066666667
2087,4,1,4.464887876,7.023938558,0.635667274,1.433333333,N,4.433333333
2088,0,0.967741935,7.036500954,40.73620345,0.172733352,1.066666667,N,1.1
2089,0,0,190.8899492,271.2211374,0.703816639,0.966666667,N,0.9
2090,4,0.666666667,24.64541437,60.12369454,0.409911842,0.933333333,N,0.966666667
2091,0,0.825,20.21688235,104.3863058,0.193673703,1.366666667,N,0.8
2092,1,0.975609756,18.17316398,34.97618237,0.519586837,1.241868717,N,1.301005322
2093,0,0.939393939,81.06599758,69.34961842,1.168946556,1.133333333,N,1.2
2094,2,0.727272727,198.6529615,313.1010539,0.634469156,1.133333333,N,1
2095,0,1,7.335860482,19.39211619,0.378290869,1.252122241,N,1.273344652
2096,0,0.891891892,74.25172563,97.50617704,0.761507916,1.266666667,A,4.9
2097,5,0.541666667,28.34324672,41.54974142,0.682152181,0.833333333,N,0.866666667
2098,4,0.939393939,24.0370085,35.47268854,0.677620149,1.133333333,N,1.166666667
2099,0,0.514285714,73.00940305,184.4813068,0.395755019,1.2,N,1.2
2100,0,1,10.59655416,12.32567705,0.85971376,1.033333333,N,3.266666667
2101,0,0,159.511697,264.6540807,0.602717693,0.866666667,N,0.866666667
2102,0,1,4.935129936,17.50616913,0.281908046,1.5,N,1.566666667
2103,7,0.512820513,214.1275685,206.4053168,1.037413046,1.333333333,A,0.9
2104,4,0.891891892,34.39282023,49.95621368,0.688459307,1.266666667,N,0.666666667
2105,1,1,6.003236496,20.06608345,0.299173305,1.1,N,1.133333333
2106,0,0.607142857,80.41539768,128.7568502,0.624552383,0.966666667,N,1
2107,0,1,5.355490307,17.44987879,0.30690702,1.2,N,1.233333333
2108,0,1,6.283429118,14.31652762,0.438893375,1.066666667,N,1.1
2109,3,0.868421053,74.21225512,142.9527907,0.519138205,1.3,N,0.866666667
2110,0,0.5,97.10249314,144.3381165,0.672743247,1.033333333,N,1.066666667
2111,3,0.482758621,33.07339121,136.8903719,0.241604948,1,N,0.633333333
2112,1,0.935483871,32.71047705,45.65328271,0.716497809,1.066666667,N,0.933333333
2113,1,0.727272727,203.5057329,187.8200971,1.08351415,1.133333333,N,1.366666667
2114,0,0.615384615,35.6122326,58.87085678,0.604921256,0.9,N,0.933333333
2115,1,0.833333333,118.8203525,83.19246472,1.428258591,1.433333333,N,1.033333333
2116,2,0.09375,216.4775716,282.6838775,0.765793839,1.1,N,0.7
2117,0,0.852941176,105.5329346,96.33859235,1.095437789,1.166666667,N,0.8
2118,0,1,12.39508063,27.62001528,0.448771679,1.109969168,N,1.171634121
2119,5,0.926829268,100.3977506,66.47932009,1.51021025,1.4,N,0.833333333
2120,3,1,5.260106055,22.83699172,0.230332704,1.433333333,N,0.8
2121,2,0.950819672,8.500544645,57.31378866,0.148315874,1.548193774,N,0.64924255
2122,0,0.976190476,20.58356123,21.53949929,0.9556193,1.433333333,N,4.466666667
2123,4,0.482758621,112.5234606,158.3715269,0.710503099,1,N,0.7
2124,3,0.805555556,40.05529059,71.45599474,0.560558855,1.233333333,N,1.233333333
2125,14,0.794117647,27.04582001,75.82865353,0.356670187,1.428571429,N,1.306122449
2126,7,0.48,177.4182231,179.9168571,0.986112285,1.266666667,A,1.316666667
2127,0,0.941176471,30.44260784,26.94888161,1.129642717,1.166666667,N,0.933333333
2128,2,1,19.72730031,23.2056364,0.850108136,1.1,N,1.2
2129,1,1,9.898317048,29.60125957,0.334388374,1.266666667,N,2.6
2130,0,1,10.26703758,11.032879,0.930585533,1.390442704,N,1.414415854
2131,0,0.071428571,186.0940659,240.3473836,0.774271237,1.173139159,N,1.051779935
2132,0,1,12.45213828,24.17417256,0.51510091,1.121029687,N,4.577537887
2133,1,0.98,203.0832837,204.8775749,0.99124213,1.383113361,N,0.677996746
2134,0,1,4.980430453,42.65062158,0.116772752,1.133333333,N,1.166666667
2135,0,1,7.017417053,36.28312424,0.193407189,1.282300369,N,2.652030309
2136,26,0.848101266,151.1769397,193.7303974,0.780347027,1.333333333,N,1.483333333
2137,0,1,11.26997541,17.95811313,0.627570131,1.066666667,N,1.1
2138,9,0.171428571,172.6081811,421.0312638,0.409965235,1.2,N,1.266666667
2139,28,0.945205479,35.75559505,46.72201258,0.765283708,2.466666667,A,0.9
2140,0,1,8.457551697,31.93581365,0.264829692,1.2,N,2.466666667
2141,0,0.986111111,16.55713529,49.17252646,0.336715164,1.216666667,N,1.233333333
2142,0,0.391304348,21.18613126,74.44745961,0.284578297,0.8,N,0.866666667
2143,11,0.857142857,22.8879053,66.01425289,0.346711571,1.2,N,1.133333333
2144,3,0.974358974,32.95748401,23.9005712,1.37894127,1.378993335,N,0.792921168
2145,0,1,10.23297634,23.43369034,0.43667797,1.166666667,N,1.2
2146,90,0.84,88.7331673,87.92940487,1.009140997,2.1,A,2.3
2147,1,0.794117647,86.03896679,112.683955,0.763542306,1.315789474,N,0.902255639
2148,2,0.36,85.1015529,148.752237,0.572102676,0.866666667,A,3.366666667
2149,2,0.5,137.5458006,141.1817577,0.974246268,1.366666667,A,1.266666667
2150,1,0.974025974,22.8345608,66.22681392,0.344793286,1.3,N,2.816666667
2151,1,0.93220339,71.69898984,111.2703048,0.644367695,1,N,3
2152,1,0.666666667,14.13181989,83.19747258,0.169858764,1.111111111,N,0.808080808
2153,1,0.925925926,11.82270962,21.56362998,0.548270845,0.933333333,N,0.966666667
2154,0,0.541666667,6.2520738,36.63686708,0.170649793,0.833333333,N,2.633333333
2155,8,0.781818182,76.72321775,120.1564497,0.638527669,1.075131192,N,0.825547165
2156,1,0.942857143,22.9249356,48.39826804,0.473672644,1.2,N,1.2
2157,1,0.902439024,20.73342712,61.79614785,0.335513262,1.4,N,1.5
2158,9,0.56097561,124.7004642,115.8087208,1.076779567,1.383333333,A,1.4
2159,0,0.967741935,15.97374389,22.88942826,0.69786557,1.066666667,N,4.5
2160,1,0.761904762,40.61722223,88.51623916,0.458867464,1.16468039,N,1.19176598
2161,1,0.289473684,262.5369291,185.4396785,1.415753798,1.3,A,5.066666667
2162,0,1,4.03896879,18.70245728,0.215959258,1.35,N,4.166666667
2163,0,1,18.28533015,28.61835804,0.638937081,1.133333333,N,1.166666667
2164,0,0.777777778,29.97163353,48.36656343,0.619676723,0.933333333,N,3.9
2165,1,1,14.53381658,36.07057554,0.402927216,1.391081294,N,1.479873717
2166,0,0.6,42.0522971,78.33821811,0.536804361,1.188707281,N,1.411589896
2167,0,0.903225806,22.30387776,41.58740609,0.53631327,1.066666667,N,1.1
2168,1,1,8.097423898,24.28798772,0.333392127,1.1,N,1.133333333
2169,0,1,7.434191612,16.35757211,0.454480137,1.2,N,5
2170,0,0.925925926,14.34437215,15.33029942,0.935687671,0.933333333,N,0.966666667
2171,2,0.5,155.5478392,164.049923,0.948173802,1.3,A,1.033333333
2172,0,0.472222222,196.3873723,152.0630016,1.291486885,1.233333333,A,3.9
2173,0,0.516129032,104.784317,147.4529429,0.710628862,1.066666667,N,3.066666667
2174,1,0.945945946,28.2047433,53.83859178,0.523875948,1.266666667,N,3.966666667
2175,0,0,15.51955159,22.40463328,0.692693846,0.903614458,N,3.033562823
2176,0,0.944444444,19.72647426,50.58945065,0.389932565,1.233333333,N,1.266666667
2177,2,0.967741935,74.43785211,70.23422014,1.059851622,1.066666667,N,1.1
2178,0,0.903225806,14.66098375,36.2689712,0.40422938,1.066666667,N,1.1
2179,6,0.125,663.335455,583.2993429,1.137212759,0.566666667,N,0.933333333
2180,1,0.945945946,68.31965636,110.9361276,0.615846774,1.266666667,N,1.266666667
2181,0,0.7,30.75416183,76.99733958,0.399418499,1.033333333,N,1.033333333
2182,0,0.914285714,52.92033904,51.10867156,1.03544736,1.086737774,N,3.411149125
2183,1,0.3125,46.23984707,42.55018823,1.086713103,1.141450313,N,1.208594449
2184,1,0.416666667,9.181368126,61.52783867,0.149222991,1.086350975,N,0.835654596
2185,1,1,5.026859222,26.57735506,0.189140688,1.333333333,N,1.033333333
2186,0,0.818181818,22.29653374,50.93206771,0.437770048,1.133333333,N,1.133333333
2187,3,0.678571429,109.3195063,96.32201303,1.134937932,0.966666667,N,0.7
2188,4,0.909090909,20.89768706,45.62731872,0.458008221,1.133333333,N,1.2
2189,3,0.851851852,40.91863047,36.6259636,1.117202838,0.933333333,N,0.933333333
2190,2,0.533333333,74.01959727,140.0100972,0.52867328,1.033333333,N,1.066666667
2191,0,0.84375,49.91876856,54.41763281,0.917327087,1.1,N,1.166666667
2192,0,0.985915493,23.6990054,27.02230959,0.877016279,1.2,N,3.7
2193,0,1,20.37149425,17.80518027,1.144132996,1.384205856,N,2.874889086
2194,10,0.547619048,108.2910349,127.4910294,0.849401212,1.433333333,A,0.6
2195,1,0.379310345,112.1649394,167.4011664,0.670036786,1,N,0.966666667
2196,0,0.673076923,94.71009973,140.5302932,0.673947927,0.883333333,N,0.916666667
2197,2,1,14.55484569,36.9654464,0.393741916,1.133333333,N,1.166666667
2198,0,1,13.78152951,25.6309275,0.537691408,1.133333333,N,1.166666667
2199,1,0.880952381,63.0578351,52.61255714,1.198532034,1.433333333,N,1.066666667
2200,3,0.964705882,15.74421953,47.51284453,0.331367648,1.433333333,N,0.633333333
2201,1,0,221.7319035,279.6911877,0.792774007,1.160145587,N,0.887170155
2202,0,0.586206897,42.52783536,71.47597633,0.594994816,1,N,1
2203,3,1,7.755523718,29.83907456,0.259911671,1.566666667,N,0.833333333
2204,0,1,7.851979732,48.02441316,0.163499754,1.333333333,N,1.333333333
2205,0,0.777777778,81.76804758,132.2896911,0.618098409,0.988423865,N,1.015138023
2206,0,0.642857143,332.8069919,265.0666448,1.255559681,0.966666667,N,1
2207,0,0.117647059,225.5882582,351.802231,0.641236008,1.166666667,N,0.9
2208,1,1,3.004986798,17.63014635,0.170445936,1.1,N,1.133333333
2209,2,0.529411765,23.45948043,107.4737533,0.21828102,1.099796334,N,1.16089613
2210,0,0.090909091,266.6941652,274.9408017,0.970005774,1.004464286,N,3.766741071
2211,0,0.733333333,98.37885307,130.8510513,0.751838461,1.033333333,N,1.233333333
2212,1,0.428571429,151.1067739,251.0061448,0.602004282,0.966666667,A,0.866666667
2213,2,0.727272727,31.00310454,88.64304858,0.349752237,1.133333333,N,1.166666667
2214,1,1,6.469509229,18.65397715,0.346816616,1.1,N,0.766666667
2215,1,0.75,67.02772502,104.3101094,0.642581294,1.1,N,1.133333333
2216,0,0.848484848,26.48364521,65.95383059,0.401548249,1.133333333,N,0.8
2217,0,0.96969697,37.83616684,31.34949439,1.206914739,1.133333333,N,1.2
2218,5,0.806451613,46.07803365,53.15804528,0.86681204,1.066666667,N,1.366666667
2219,0,0.315068493,197.0148204,200.682838,0.981722316,1.262224244,A,0.81874005
2220,1,0.742857143,410.7231224,528.5811385,0.777029471,1.2,N,1.033333333
2221,0,0.666666667,10.72819291,116.9612083,0.091724368,1.17107943,N,1.094704684
2222,0,0.971428571,10.51467732,31.10957492,0.33798846,1.2,N,0.8
2223,0,0.703703704,37.7538526,91.69118374,0.411750084,0.933333333,N,1
2224,0,1,16.06820259,12.5851975,1.276754107,1.333333333,N,4.133333333
2225,1,0.457142857,81.87445613,175.6455797,0.466134453,1.2,N,1.1
2226,0,0.875,26.14407284,69.97174991,0.373637545,1.1,N,1.1
2227,3,0.645833333,129.305874,112.6660649,1.147691403,1.633333333,A,1.066666667
2228,9,0.615384615,17.48497768,107.4285292,0.162759165,1.346409574,N,0.698138298
2229,0,0.285714286,464.5861625,393.9233531,1.179382128,1.088007737,N,1.015473888
2230,7,0.03125,205.6037698,288.3256291,0.713095712,1.1,N,0.833333333
2231,0,0.709677419,86.12422839,137.0406806,0.628457389,1.066666667,N,0.8
2232,0,0.95,15.65853021,72.39452465,0.216294399,1.259213759,N,1.228501229
2233,2,0.833333333,74.4343446,111.0423506,0.670323928,1.233333333,N,1.2
2234,0,1,7.275641761,42.08907658,0.172862946,1.031144781,N,1.052188552
2235,2,0.571428571,198.8159515,125.8198221,1.580163985,1.2,A,1.3
2236,0,0.885714286,32.70728414,52.5653417,0.622221469,1.2,N,1.233333333
2237,0,1,7.674269712,17.78253418,0.431562208,1.172791243,N,1.189545404
2238,11,0.588235294,156.2997476,133.700536,1.169028579,1.419472247,A,4.313011829
2239,1,0.448275862,97.111157,166.4868716,0.583296185,1,N,0.933333333
2240,0,0.964285714,19.73687606,24.5520763,0.803878084,0.966666667,N,3.066666667
2241,1,1,7.987639432,32.16343787,0.248345325,1.09267503,N,1.153379199
2242,0,0.96969697,12.67559117,49.41889802,0.256492793,1.116666667,N,1.1
2243,4,0.875,20.0963861,56.6850113,0.354527337,1.418305598,N,1.02118003
2244,4,0.972222222,13.82985758,47.10202551,0.293614923,1.216666667,N,1.266666667
2245,3,0.787878788,107.6016961,85.5638975,1.257559546,1.133333333,N,0.933333333
2246,33,0.971014493,50.19899846,24.4895014,2.049817089,2.333333333,A,0.833333333
2247,0,0,103.2632251,162.5213225,0.635382628,1.263823065,N,0.868878357
2248,0,0.972972973,23.02336739,46.04915516,0.499973719,1.266666667,N,1.3
2249,7,0.975609756,22.59171124,19.36410984,1.166679564,1.4,N,1.466666667
2250,0,0.034482759,180.7297346,279.8645202,0.645775801,1,N,0.9
2251,3,1,11.14824025,8.593059169,1.297354066,1.033333333,N,3.233333333
2252,2,0.392857143,100.7346888,165.8266899,0.607469695,0.966666667,N,0.9
2253,3,0.870967742,42.75316752,46.31487775,0.923097924,1.066666667,N,1.066666667
2254,7,0,122.4509944,178.0752631,0.687636184,1.123595506,N,1.123595506
2255,3,0.6,10.03395596,28.08312895,0.357294801,1.20240481,N,0.676352705
2256,0,0.888888889,19.88130459,21.83104088,0.910689724,0.933333333,N,1
2257,0,0.757575758,88.71646349,138.5665509,0.640244438,1.133333333,N,1.133333333
2258,2,0.4,54.03267047,41.14606745,1.313191608,0.961153384,N,0.780937125
2259,25,0.818181818,84.24089624,87.36229702,0.964270619,2.233333333,A,5.466666667
2260,0,0.6,25.23940158,77.74248951,0.324653889,0.866666667,N,0.9
2261,0,0.068965517,191.0868188,249.2942419,0.766511161,1,N,3.666666667
2262,1,0.243243243,233.5640394,276.8251876,0.843723945,1.266666667,A,0.866666667
2263,0,0.964285714,22.04905091,20.47113127,1.077080237,0.966666667,N,1.033333333
2264,0,0.620689655,135.3163286,164.2938878,0.823623632,1,N,1
2265,1,0.257142857,173.57333,199.094403,0.871814212,1.2,A,1.1
2266,4,0.897435897,64.00506987,70.09713285,0.913091125,1.333333333,N,1.366666667
